ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	description	gene_biotype	chromosome_name	start_position	end_position	strand	Entrez
ENSMUSG00000105217	0.77456232818576	0.0163322584922757	2.4343395511449883	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028016	369.42853155600454	0.10249026288480523	0.17865808643488662	0.29380289430076106	0.7689085233168503	0.910660785036634	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000040969	451.43863005395946	0.5797713101940006	0.3888384397038533	1.3624458286518288	0.17305722904407422	0.33633811242859457	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105957	13.025148231007785	-0.026309984892624344	0.4008698371736886	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028013	353.3025892301722	0.04213659725424452	0.12514660739570307	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000040943	649.2057011804296	-0.1985012954068171	0.16703112950064494	-0.8890635886303081	0.3739689061648387	0.5738171174922216	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097911	1.8156338440414777	2.738515363946994	1.2792712301710656	2.101599176577654	0.03558840206075194	0.10267961013130204	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044365	37.50955348953524	-1.232930524477678	0.5007231846391226	-2.3624440824129818	0.018154880050177645	0.06064909446086562	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028172	21.319461014715213	1.768202802534833	0.6400532553405593	2.6844685003915996	0.007264522846961705	0.02938710337304836	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045328	238.00288086958682	-0.3595180853647162	0.5501819900972015	-0.5625740044853762	0.5737249976228156	0.7623886344746852	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028167	11.312072521347138	0.2590829146968845	0.6605675633385807	0.3165201052866668	0.7516077671971383	0.8981996087264797	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037994	8.49591371475495	1.4964882046699481	0.6067818592850285	2.3838685724295487	0.01713171950166323	0.05797676467859871	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000050150	0.8593697743601145	0.8370217234479954	1.6219358260548313	0.4852360437480029	0.6275089170700305	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028165	836.0019179878897	-0.12535700504241343	0.22920123087670896	-0.32878097885499213	0.7423212412093829	0.8915821726015473	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105981	4.339639520708163	0.4745660978922335	0.8620320428997564	0.4925177682073765	0.6223533641952563	0.8022408532972932	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105449	19.431661793316675	0.2179454519450731	0.3407200249240818	0.4929133589447646	0.62207380766851506	0.8020978780680107	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097032	6.992880520324783	0.10972395685496232	0.6703996248187315	0.08908709767120022	0.9290126911885894	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000078578	9332.714463254064	0.07481610826964735	0.10632265932711457	0.23340375820828163	0.8154478951319386	0.9418915794356827	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028164	348.6080962117864	1.4196826658555415	0.22619943988901184	6.055199192922833	1.40244013562046e-9	4.054927595771923e-8	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000083610	24.61741660209367	0.1548483999831396	0.39813533856015404	0.26334864009389636	0.7922818729599648	0.9276639353504077	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028163	4806.516253263015	0.7639019164221776	0.3035480164691287	2.351858281685667	0.018679890360445928	0.06197561298561021	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106149	40.116647760884184	-1.3988823720348373	0.5827670861349351	-2.314616600915094	0.02063392354405231	0.0667392715786459	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000053897	843.7466009813006	-4.788186402469594	0.9216258830057494	-5.14111689986037	2.7311005427790243e-7	4.672588833306739e-6	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106306	0.6702849428589568	-2.9062875147760883	2.5214125941112724	-1.1328124248474496	0.25729303259112957	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106290	15.25958054029493	-4.858091389267101	1.2915906981942018	-3.722612276466057	1.971721830590616e-4	0.0014676059400229448	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105681	4.788412261586773	-3.0959329177540247	1.3011713167355003	-2.340916125784224	0.01923648810216667	0.06334771162558316	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104710	0.6155352502374621	-2.300594385233537	2.4140771172760087	-0.932279407781744	0.35119214687292877	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105937	0.5324556739661163	-2.2632937722982613	2.111879000403754	-1.048021109104792	0.29462888139401483	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037922	1.5315206651651216	0.5021751207234583	1.2234962143287782	0.36957623197185446	0.7116982632778401	0.8705373657124468	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028161	2264.0826007304986	-0.18245932392493786	0.1729907988967691	-0.7657015562080959	0.4438539008923573	0.6452606704789348	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000054690	134.479587573865	1.8616357540820658	0.35016472057842546	5.173667270333473	2.295434376424377e-7	4.006480643254475e-6	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046818	23.24282862868523	1.8858102805782773	0.6522973028778769	2.814376623172973	0.004887193350448155	0.021286367557755526	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105676	1.0182050093032637	0.05170219968048503	1.635727689909228	0.0010406375651557777	0.9991696915032312	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037894	2678.7109589270067	0.2914974684285063	0.2316878811227742	1.0423396651486225	0.29725422863315826	0.48982210634660217	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074212	345.6143840548897	-1.1388780129189835	0.14345904316658745	-7.590166425789952	3.194948625562192e-14	2.2596244461457513e-12	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105748	0.7773846829900617	-0.10069049153581053	1.693599292917548	-0.02993062866038783	0.9761223786480981	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104675	2.005199622594007	0.3880665050783843	1.252923287310131	0.26982218983587625	0.7872970507487791	0.924536194185882	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000091512	664.5300279090375	-0.4448853133178776	0.12046480927379463	-3.2780138506704892	0.001045402659250705	0.006028731613290288	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028159	155.5050380759091	1.5915615309511106	0.24170306609326347	6.377914669714136	1.7951548053481062e-10	6.209603667590495e-9	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090066	4.488454483008576	0.654860938381395	1.0546780994552025	0.5735028903073249	0.5663042426748659	0.7562604360671848	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028158	126.38023235602029	-0.17715597502876335	0.28151967670673883	-0.4516770426715952	0.6515016591143801	0.8255758751087965	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004127	334.5195041864299	0.1891038721752788	0.18431335774062832	0.7547140038055746	0.4504206021981227	0.6512084472087001	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000055301	11.089101718013897	2.129968902282918	0.7078196053688413	2.938557912929039	0.003297430469047136	0.015482135901683554	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074207	15.304995666707935	3.5102421791934653	0.5456705189656321	6.3412664949403315	2.2788395207957446e-10	7.619494179813541e-9	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074206	1.4057995460160673	2.4781954315727823	1.4899280284946295	1.6297400848456722	0.1031564415976406	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028138	1435.3830957406265	-0.13451484774576689	0.11898257611144793	-0.7103128080417758	0.47751017902120396	0.6759253213409648	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000005813	1571.7351523541452	0.043120207876171296	0.11279522080084954	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028156	3502.8370412577106	0.1695068518391644	0.16633250769109417	0.7184816335548043	0.47246036844001926	0.67132872176245	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028152	449.62907294657674	0.3814139359918914	0.17944127001394838	1.846921480025915	0.06475852111144981	0.16257995040186493	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000086123	0.7550647524651636	0.5593627993276924	1.5752966705183729	0.3233440461472439	0.7464346999895778	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028149	1613.9938264358893	-0.8429533348963645	0.19477165256266285	-4.071194778414953	4.6772618681451006e-5	4.30086549257905e-4	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104724	3.266566353146336	0.5769929022639654	0.8854324906876861	0.5951813467502953	0.5517222575229267	0.7439588878994742	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065675	0.7303290147979082	0.24650569348442977	1.6990979746252521	0.11565295022364466	0.9079275962174125	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106574	2.2981106015703614	0.9287785681762305	1.035371624670611	0.8487566659515143	0.39601670761511654	0.5970945873387217	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000059921	11.937117759158332	2.2787680427536716	0.7314912709490441	3.046882623578058	0.002312279828495349	0.01163319132025555	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000052430	168.383992432553	0.01597490919900587	0.538164874046455	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028273	2651.6216953468816	0.27686527057131927	0.1737785832846016	1.3054846361578185	0.19172787536620767	0.36211881553083497	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105504	41.672755760830896	0.5869180416329547	0.3278787316701385	1.6375506849682449	0.10151545758665	0.22777822627503433	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000040253	519.7249617566457	-1.3062373399911213	0.24226727878034887	-5.185336403312172	2.1562529457474103e-7	3.7843830528454317e-6	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028268	253.67117286346453	-1.4965342735500942	0.4222480220799113	-3.4257928940075284	6.130076074034762e-4	0.003846460993024781	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000040264	14.677553016073436	0.35664867410136264	0.6076734363010488	0.5046274129867431	0.6138205522029783	0.7959334791208875	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028270	1074.8863566198302	-0.016664487745327847	0.44349462239323345	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000040213	133.4157238625347	-0.3062285577502874	0.24054829803497624	-1.0651854943202768	0.2867919965210813	0.4787835849257258	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000086561	0.44612189240426414	-0.9220001371358252	2.834979259509286	-0.30758607288250917	0.7583973189952752	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028271	672.8993482826392	0.2704974125222465	0.13664127233440845	1.6136955456811988	0.10659348060414399	0.23663255174957284	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065130	0.4394848463756163	-0.22088175675445948	2.295023135011331	-0.07445753123251884	0.9406463324905966	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004591	2533.164017444078	-0.012490340266717609	0.16025607167142383	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000087795	2.1735177949341744	0.4894384630246949	1.1095534216947356	0.39604984711190844	0.692068255683638	0.8558631412104272	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097858	2.480841617270249	0.03135076509521494	1.0892284979445115	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000078162	1.5429210752762657	1.1887899216492404	1.296812877323089	0.8781451368681322	0.3798649606956969	0.5797074330243858	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105652	0.8897394444825916	-0.3825476573809828	1.5248492154709106	-0.21808560086269513	0.8273624162463582	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105000	1.4437859396623167	-0.26107972064084395	1.2721154121862117	-0.16592812147294872	0.8682135165163977	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104939	175.39326664022673	-2.0082816165461055	0.37312921633443547	-5.248266634770564	1.5353697123432304e-7	2.7635202249129575e-6	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105324	5.510685847420768	-1.6404724168060454	1.1415706411478594	-1.3932317103099385	0.16354973357663796	0.32361244735263	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106524	14.294044678674686	-2.014857142738971	0.7310890854951921	-2.687575538633715	0.007197282113259231	0.029170918663135256	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105811	2.843939155218128	-2.5365722397724513	1.3068065112310185	-1.9027853155017473	0.057068564094793404	0.1476781055363771	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028266	3018.884860631124	-0.673320699665964	0.26886897899568935	-2.3183064926056693	0.020432669812128934	0.06628469187980837	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104969	16.986590588260487	-0.17425615125849156	0.39408680764239523	-0.31530147380940715	0.7525327660952966	0.8989097680016964	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106416	3.902183026870666	-0.5509533925199082	0.8239358533666047	-0.6080004777957057	0.5431871570037055	0.7365741740552743	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000040151	1042.3665622396984	0.2556645689458024	0.1444276221540015	1.423997472772242	0.15444720364489198	0.30978998938788294	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037072	4493.259452915861	-0.7475525042769279	0.1841055304939718	-3.788873166413477	1.5133214628380295e-4	0.0011698878842134706	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037062	2897.747385941551	-0.3019735862862016	0.15007383676396513	-1.6789974303282693	0.09315254456788408	0.2131105291491095	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106089	2.8479399255282534	0.49943177074063516	0.9953977318691601	0.4515097396260801	0.6516222070117748	0.8255758751087965	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056025	1418.3124193314065	2.16227173322599	0.5892428446697092	3.5847219059740825	3.374375596552583e-4	0.0023370038487227113	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106424	1.245924849256697	0.048368288097955285	1.271088034394497	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104841	93.10105378497867	2.446780049044107	0.7734630096461584	3.098764930129728	0.0019432913916027621	0.010082115823627637	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028262	5723.933177624679	1.9312745125443787	0.6448033390073896	2.917594247325724	0.003527430298598197	0.01636414567930522	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105900	2.4581393017456303	1.1860883434265403	1.2797677082049215	0.8877301217578661	0.37468593900830094	0.5743614527139574	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037033	33.63990558786338	1.1113240872262875	0.6998354589969024	1.5165337417276896	0.12938444507379981	0.2715431955354707	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074196	0.5317153319336274	1.4413375870159413	1.9788885825105882	0.703090411108831	0.48199940751745496	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028255	13.395405694286254	2.6405016747362797	0.6512696730425594	3.977617539957207	6.96092159902812e-5	6.052629498240859e-4	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036960	119.00971452487111	-3.8426455244410613	0.48580466812679207	-7.806935118728015	5.85954144153125e-15	4.723634573098815e-13	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028256	477.0066546349347	-0.2408342528569517	0.09995926901716083	-1.9091201319628461	0.056246596249262766	0.14612690958229488	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028197	2.2917896607611814	-1.9070593538610427	1.1633934192501894	-1.5962436465025933	0.11043440636829	0.24241543569363297	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074182	230.54344306255402	0.12633302328011992	0.14426412696908447	0.5291199197183506	0.5967222638942367	0.782164097277208	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028195	14385.438607781776	0.6866976982711401	0.47535584896665145	1.3394127781434064	0.18043633181235305	0.3462336264878485	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097183	91.27629565603787	-0.6284563107152926	0.5506761784113832	-1.0504473107662853	0.29351250353430824	0.4861925994912416	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028194	452.56734826335304	-4.998789674407579	0.8696529385438565	-5.690534068330538	1.2664264065413691e-8	2.952666958878621e-7	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105388	15.362746238724606	0.5660664022743539	0.3591454416043269	1.4369287271726197	0.15073824629513458	0.3038562339229641	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028191	2459.7657261827876	0.04338657286134465	0.1924541834000935	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036873	320.5102759644226	0.38027393955637673	0.13453068567801496	2.455008222784597	0.014088136580046593	0.04969901695445697	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036863	706.3425288321272	0.13275633063060044	0.15954420093883884	0.5187047234786366	0.6039666672826711	0.7883140673060386	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043020	6.345393575040222	0.9018744800023346	0.7168485794402828	1.1883604214818704	0.23469144240771064	0.41678378528952625	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036853	0.6886327307178977	0.5468736381365226	1.8002417564986124	0.2760038402302805	0.7825451166836251	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000011008	6.736282366317352	1.558486600681573	0.6317862973685304	2.3876532412377567	0.01695633204648297	0.05750927047738827	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036832	11.928808286400274	4.399650206861041	0.8041917614713038	5.408722664483863	6.347583488342345e-8	1.2635667005701745e-6	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105602	5.147313244151115	-3.4108229483284034	0.8682256497561729	-3.870909537482838	1.0843002772221995e-4	8.759058594028954e-4	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036825	622.8342226422891	-0.7529471351050102	0.21420932801009476	-3.281589749779166	0.0010322366843334456	0.005963651053581476	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028189	112.60550450158527	0.14912985261322959	0.24586271750010832	0.4031918853788229	0.6868070687703604	0.8521270588034585	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028188	57.77448138946547	0.4032544277300883	0.25789367387108825	1.3697677125134424	0.1707594239025576	0.3331997989483239	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000068523	1336.6110694404579	0.026053304641970934	0.1550806438612439	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028187	486.0926298369656	0.3971743455314424	0.15925570727131091	2.1799805575569726	0.02925890276956273	0.08818926254609172	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028186	2.0258391628195556	0.7174421026327629	1.124617138314511	0.5934838443179635	0.5528573918184552	0.7450670736945605	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000085810	9.103764175518545	0.02544489270572117	0.8208721154990547	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090202	0.6590456448877975	-0.4824017539546192	2.597364901138675	-0.16647709136481204	0.8677815100398322	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048652	2.254868515868414	-0.5769884908143269	1.014122293087643	-0.5196498434225656	0.6033076512001911	0.7878322509495255	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105529	0.5470643284224833	-0.4737900127319314	2.135425403453457	-0.19845695009835926	0.8426875636576606	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000005034	1512.1938012092946	-0.21454291585920682	0.19955696101496712	-0.8245410985531385	0.40963217355401754	0.6114752531867543	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000070343	10.496361822155745	0.9361685529580311	0.4884560927009103	1.8142235631824675	0.06964331388224781	0.17133894305053207	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036745	86.60727953679682	-0.5465011625422855	0.5476124800512312	-0.9066651704063355	0.3645838871637439	0.5641843428624569	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028184	2365.8493380899135	-0.8709605492847281	0.24797130326042158	-3.3107078863175885	9.306029923767897e-4	0.005452639953793787	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104786	2.82840314947514	0.7571446021345897	1.1040246449273114	0.6405152325029373	0.521837689333802	0.7167686116219467	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105876	1.3790433141129248	0.15005645514532823	1.387862508724132	0.07209392466211265	0.942527161063452	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000070342	0.5939055921691581	-1.262114116065835	3.6167965690021884	-0.3351347229352842	0.737523460775628	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106515	1.2387106872760993	-4.090979341058036	3.0078430244384715	-1.3434807961138326	0.17911634023873158	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105797	0.6165738442316784	-2.72125014854241	2.6574279097374394	-1.0052013598390845	0.3147999005267986	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047676	79.79263323176914	0.9507030645968806	0.23508004050065628	3.8314740063793975	1.273778337205303e-4	0.001008054611702616	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105779	0.551674492758254	1.2394402270169385	1.8958726124295457	0.6273840442753589	0.5304075241658062	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039167	141.35689196629912	1.248577836291931	0.25285326412580084	4.740211048632572	2.1349571992094147e-6	2.834442478364209e-5	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028037	34.99965873139161	-0.6950169904191371	0.2522469877324372	-2.557085007109452	0.010555341956188995	0.039530586755215674	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028036	1.7211060888530156	-1.009041369364555	1.2843241279928965	-0.7467284530917567	0.455227490990775	0.6556846696474208	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039131	189.81089183433804	4.161365182139295	0.7999732136577368	5.1393785591154995	2.756485714227671e-7	4.7061713629678165e-6	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097293	0.6303642008344309	2.0230066739604897	3.746291539865676	0.5266559350667173	0.5984325410718401	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028035	2339.448939557493	-0.333670542937341	0.18168971147405752	-1.5612911740346112	0.11845506509970236	0.2546737047713682	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028034	1579.2494988129156	-0.042813381473840305	0.181394097441083	-0	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039103	1103.6983758303231	-0.9236104833973465	0.32609111491050613	-2.6790379849420427	0.007383401751138614	0.02977304330551338	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104621	4.113083960712166	-2.8659642405421977	1.0239571744232843	-2.750080092097809	0.005958069985519684	0.02498948004288183	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000054942	353.15593383154885	0.3462117896748107	0.1824770528170704	1.6232824078529868	0.10452904845009393	0.2330284915353922	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000025437	648.9463225576168	-0.27574495483796424	0.1380667293438883	-1.6350423879144143	0.10204016208653705	0.22857813301499674	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104822	2.6427792698365673	0.0700606927302028	0.9387074455775349	0.02137054822001604	0.9829500673142173	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000105710	7.947948659089177	0.8437039369358026	0.5075793378709238	1.5637041891126773	0.11788705351797538	0.25385412486468384	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104546	16.613044453823786	0.9566420938157991	0.37558218972559027	2.413964555875811	0.015779997331062962	0.05435713366349318	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104548	8.781315669718484	0.43862893120755325	0.6337942917264333	0.6131783392194047	0.5397584255565118	0.7338596340223036	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039068	2124.0300771340667	0.3672372850687598	0.07488697214331343	4.236214604346046	2.273195272656559e-5	2.28460327851511e-4	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039058	22.55824797659223	-0.17611836103090442	0.7321579344350594	-0.17225567749698517	0.8632365276691065	0.9735654122298151	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039047	708.7161674978404	-0.41880608007771564	0.17450000570058705	-2.113501822518708	0.0345578391859887	0.10033006111909583	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039037	1.6915490100397736	1.581883239612316	1.0529442100294528	1.4548569857936406	0.14570885813413162	0.2968634639111002	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000052544	58.081855391771505	-1.9244100445248178	0.8389318159942031	-2.234281748277109	0.025464540486312026	0.07899651341144205	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038997	0.6208858143334366	-0.11075092893455717	2.353126842097325	-0.02581710762366312	0.9794032164863871	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000005493	0.6462741259988141	0.6464409382356562	1.7789484311755355	0.33527725019073534	0.7374159533019611	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038975	1764.9450149735394	0.2906300172558639	0.10482484719503003	2.29554369688862	0.021701985199527863	0.06942664678342317	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065738	27.563193239148504	0.5743563014232995	0.3706379738082303	1.4147398228941421	0.1571447937340085	0.31364663247896685	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000062908	1308.5433483488446	-0.194613645939997	0.186428583793221	-0.7757053290733387	0.4379229926347299	0.6394569755833707	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028360	0.5175776204144362	0.5508213554192891	3.7269848059431623	0.13437708536419687	0.8931044005119128	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047583	29.276881765599423	-0.05754365345696869	0.27762705790091713	-0.02717189568626614	0.9783226314202514	1	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028199	154.52288012899243	0.7647255304128676	0.3453595830455362	2.0695112152675663	0.038498139995423446	0.10910578182823344	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000078161	3.0542895381142015	-1.7648436655568827	0.8549374851959048	-2.005811764311556	0.04487633502651767	0.12263319073247612	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000053870	184.72765329396856	0.2317565508198466	0.16478806658651932	1.102971559681588	0.27003951603640786	0.459279616716669	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000028182	11.275980215357103	0.20018418760061632	0.48809144951383887	0.30769682146697414	0.758313038569202	0.9027549443747327	NA	NA	NA	NA	NA	NA	NA	NA
